Date,revenue,capitalExpenditures,grossDividend,netIncome,operatingCashFlow,operatingIncome,preferredDividends,sharesOutstanding,totalEquity,stock_code
2022-06-30,5.06,0.07,0.0,0.12,3.85,0.57,0.0,108.0,19.4,03046
2021-12-31,5.95,0.01,0.0,2.05,1.98,2.48,0.0,72.0,10.25,03046
2021-06-30,5.33,0.01,0.0,0.13,3.12,0.45,0.0,60.0,5.82,03046
2020-12-31,3.9,0.0,0.0,0.48,2.86,0.71,0.0,72.0,7.52,03046
2020-06-30,6.31,0.2,0.0,1.46,1.69,1.86,0.0,72.0,10.22,03046
2023-06-30,33.9,19.92,0.0,7.8,6.74,10.04,0.0,530.5,52.8,5259
2023-03-31,34.31,19.34,0.0,7.49,-4.19,9.59,0.0,530.5,45.0,5259
2022-12-31,41.73,10.39,0.0,22.98,23.25,14.5,0.0,530.5,37.51,5259
2022-09-30,43.24,5.66,0.0,5.68,4.45,7.99,0.0,530.5,14.53,5259
2022-06-30,37.97,2.17,0.0,-4.02,7.66,-1.8,0.0,530.5,8.85,5259
2022-03-31,30.7,0.15,0.0,-4.6,8.04,-2.44,0.0,530.5,12.87,5259
2021-12-31,35.98,58.37,0.0,-105.28,-13.71,-100.46,0.0,530.5,17.46,5259
2021-09-30,39.55,18.52,0.0,-17.22,-74.0,-13.5,0.0,530.5,112.3,5259
2023-06-30,20.1,0.0,0.0,-8.26,-6.49,-7.95,0.0,6451.76,107.33,0154
2023-03-31,21.45,0.1,0.0,-20.82,6.97,-8.08,0.0,6451.72,115.59,0154
2022-12-31,15.01,0.07,0.0,0.69,5.35,1.21,0.0,6451.72,136.38,0154
2022-09-30,14.96,0.06,0.0,0.6,2.39,2.29,0.0,6451.69,135.7,0154
2022-06-30,11.37,0.06,0.0,0.29,-0.54,0.66,0.0,6451.69,135.1,0154
2022-03-31,13.46,0.04,0.0,0.35,-0.28,1.17,0.0,6451.69,134.8,0154
2021-12-31,10.93,0.01,0.0,1.61,2.45,1.33,0.0,6172.36,131.88,0154
2021-09-30,9.1,0.1,0.0,-17.19,-11.41,-17.32,0.0,5072.36,107.05,0154
2023-06-30,85.41,1.13,0.0,32.95,-34.27,43.78,0.0,1525.08,2066.46,3417
2023-03-31,65.3,2.73,0.0,16.09,-128.08,20.24,0.0,1472.17,2023.36,3417
2022-12-31,81.2,2.17,0.0,30.09,-55.94,42.04,0.0,1451.15,1788.25,3417
2022-09-30,95.02,1.46,0.0,0.02,-15.43,12.46,0.0,1451.15,1761.82,3417
2022-06-30,76.55,0.86,0.0,-1.65,-5.57,7.05,0.0,1451.15,1757.24,3417
2022-03-31,56.71,8.67,0.0,79.02,-259.24,94.21,0.0,1451.15,1753.61,3417
2021-12-31,23.38,6.76,0.0,7.83,-178.26,16.08,0.0,1451.15,1672.19,3417
2021-09-30,33.88,3.65,0.0,-13.99,-194.14,-0.55,0.0,1431.35,1650.57,3417
2023-04-30,9.35,4.22,0.0,3.54,-5.03,3.59,0.0,577.5,56.88,0267
2023-01-31,10.64,0.09,0.0,4.13,-6.95,4.1,0.0,577.5,53.34,0267
2022-10-31,7.86,0.14,0.0,2.97,0.77,3.02,0.0,577.5,24.85,0267
2022-07-31,10.03,0.11,0.0,3.24,2.63,3.37,0.0,577.5,21.88,0267
2023-06-30,8.63,0.81,0.0,27.68,0.63,0.55,0.0,479.93,190.78,2143
2023-03-31,8.01,0.42,0.0,-0.67,-0.48,-0.53,0.0,479.93,162.15,2143
2022-12-31,9.11,0.53,0.0,2.78,2.78,-0.02,0.0,479.93,163.03,2143
2022-09-30,6.7,0.29,0.0,-0.46,2.81,-0.95,0.0,479.93,160.53,2143
2022-06-30,5.16,0.11,0.0,-2.19,3.2,-1.37,0.0,479.93,160.02,2143
2022-03-31,3.86,0.03,0.0,-2.76,3.84,-1.96,0.0,479.93,163.67,2143
2021-12-31,5.67,0.33,0.0,5.57,-7.3,-0.38,0.0,479.93,165.21,2143
2021-09-30,2.14,0.0,0.0,-3.58,-6.58,-2.32,0.0,479.93,165.57,2143
2023-04-30,420.82,179.32,0.0,62.69,241.06,86.15,0.0,2944.37,4806.32,8206
2023-01-31,484.73,137.43,0.0,57.0,112.54,98.58,0.0,2944.37,4718.63,8206
2022-10-31,559.28,133.7,58.89,1.78,935.97,17.81,0.0,2944.37,4738.47,8206
2022-07-31,443.97,92.44,29.44,46.39,657.7,71.92,0.0,2944.37,4762.6,8206
2022-04-30,506.89,64.01,58.89,45.67,535.92,92.55,0.0,2944.37,4779.57,8206
2022-01-31,533.42,43.98,0.0,63.36,255.49,78.08,0.0,2944.37,4754.24,8206
2021-10-31,666.05,101.71,58.89,42.84,970.93,59.74,0.0,2944.37,4765.3,8206
2021-07-31,448.91,84.27,0.0,35.15,620.82,48.74,0.0,2944.37,4752.75,8206
2023-04-30,22.7,0.0,0.0,-4.56,12.32,5.33,0.0,2400.0,2437.79,5283
2023-01-31,22.37,0.0,0.0,-30.82,-1.98,-0.44,0.0,2400.0,2348.52,5283
2022-10-31,43.15,0.03,0.0,-95.73,107.2,-41.58,0.0,2400.0,2447.19,5283
2022-07-31,34.5,0.03,0.0,-56.68,95.7,1.78,0.0,2400.0,2528.43,5283
2022-04-30,33.08,0.02,0.0,-67.35,61.76,-41.24,0.0,2400.0,2600.62,5283
2022-01-31,49.24,0.01,0.0,-14.66,35.42,0.77,0.0,2400.0,2742.93,5283
2021-10-31,34.75,0.61,0.0,-56.26,467.3,3.32,0.0,2400.0,2815.3,5283
2021-07-31,127.13,0.6,0.0,2.49,451.47,15.27,0.0,2400.0,2984.81,5283
2023-05-31,33.68,0.39,0.0,-23.75,-4.67,-26.24,0.0,420.72,81.94,0059
2023-02-28,37.07,0.19,0.0,-3.64,0.11,-4.44,0.0,382.47,102.75,0059
2022-11-30,41.79,0.11,0.0,-0.72,-1.14,-0.52,0.0,382.47,105.62,0059
2022-08-31,51.52,0.09,0.0,-2.2,-5.95,-1.93,0.0,382.47,106.34,0059
2022-05-31,45.63,0.3,0.0,-13.04,-2.41,-14.73,0.0,382.47,109.06,0059
2022-02-28,50.52,0.28,0.0,-0.75,0.79,-0.77,0.0,382.47,122.14,0059
2021-11-30,48.12,0.24,0.0,1.43,-3.12,2.01,0.0,382.47,123.14,0059
2021-08-31,22.69,0.17,0.0,0.26,0.34,0.38,0.0,344.92,120.73,0059
2023-05-31,15.73,0.74,0.0,16.07,-6.33,24.41,0.0,1207.17,509.51,3557
2023-02-28,4.33,0.62,0.0,5.84,-18.59,9.68,0.0,1207.17,493.44,3557
2022-11-30,5.07,0.51,0.0,-4.1,-6.94,-0.84,0.0,1163.87,475.25,3557
2022-08-31,4.23,0.08,0.0,-4.38,-2.67,-1.13,0.0,1163.87,479.34,3557
2022-05-31,7.85,1.18,0.0,-4.27,-39.31,-1.98,0.0,1163.87,481.7,3557
2022-02-28,9.8,0.0,0.0,-1.59,1.77,-0.72,0.0,1163.87,485.97,3557
2021-11-30,3.67,0.0,0.0,-1.89,-2.17,-0.68,0.0,1103.87,466.66,3557
2021-08-31,2.72,0.0,0.0,-2.1,-0.19,-1.22,0.0,1075.37,458.59,3557
2023-05-31,11.96,0.01,0.0,1.01,-1.32,1.79,0.0,358.03,42.69,0239
2023-02-28,11.59,2.26,0.0,1.36,4.54,2.39,0.0,358.03,43.47,0239
2022-11-30,13.17,1.24,0.0,1.21,2.82,1.81,0.0,350.0,35.75,0239
2022-08-31,13.09,0.78,0.0,1.58,2.07,2.04,0.0,350.0,34.54,0239
2022-05-31,13.53,0.77,0.0,2.03,1.19,2.52,0.0,350.0,32.96,0239
2022-02-28,17.79,4.89,0.0,3.88,3.62,4.42,0.0,350.0,32.69,0239
2021-11-30,15.68,2.51,0.0,2.62,2.18,3.06,0.0,350.0,30.56,0239
2021-08-31,6.45,0.12,0.0,-1.81,0.95,-1.66,0.0,350.0,12.58,0239
2023-05-31,19.59,8.91,0.0,3.51,6.74,4.63,0.0,339.36,80.14,0227
2023-02-28,18.43,8.68,0.0,3.16,1.76,4.46,0.0,331.33,73.26,0227
2022-11-30,16.87,0.96,0.0,2.33,0.78,3.16,0.0,325.0,65.87,0227
2022-08-31,16.32,0.45,0.0,2.96,4.43,3.95,0.0,325.0,63.54,0227
2022-05-31,15.09,0.25,0.0,3.03,-0.8,4.02,0.0,325.0,60.57,0227
2022-02-28,14.68,0.17,0.0,2.58,-1.83,3.52,0.0,325.0,59.17,0227
2021-11-30,13.3,0.08,0.0,2.66,0.15,3.54,0.0,325.0,56.59,0227
2021-08-31,4.98,0.17,0.0,0.05,-2.28,0.22,0.0,325.0,53.92,0227
2023-06-30,102.12,1.71,0.0,-9.0,-3.26,-9.34,0.0,1417.5,386.24,5253
2023-03-31,96.68,1.48,0.0,-0.22,14.98,1.83,0.0,1417.5,391.93,5253
2022-12-31,95.33,0.46,0.0,-1.64,-1.98,2.65,0.0,1417.5,392.18,5253
2022-09-30,81.86,0.47,0.0,-4.82,8.71,-2.33,0.0,1417.5,394.86,5253
2022-06-30,91.62,1.2,0.0,-13.5,-30.7,-8.27,0.0,1417.5,401.78,5253
2022-03-31,92.04,0.87,0.0,-16.23,-35.17,-11.73,0.0,1417.5,416.54,5253
2021-12-31,96.9,0.85,0.0,-5.38,-33.05,-3.55,0.0,1417.5,431.89,5253
2021-09-30,86.0,0.81,0.0,-5.8,-35.7,-4.48,0.0,1417.5,437.2,5253
2023-06-30,30.11,0.2,0.0,0.52,-0.76,2.32,0.0,340.0,74.13,0255
2023-03-31,45.15,0.02,0.0,-0.31,-6.46,0.74,0.0,340.0,73.01,0255
2022-12-31,4.41,1.31,0.0,-10.4,-24.89,-12.75,0.0,340.0,72.99,0255
2022-09-30,37.2,0.31,0.0,-0.82,-29.1,0.25,0.0,340.0,82.93,0255
2022-06-30,27.07,0.28,0.0,0.66,-14.23,2.15,0.0,340.0,60.51,0255
2022-03-31,25.71,0.24,0.0,1.17,-6.72,2.04,0.0,340.0,60.2,0255
2023-06-30,20.71,0.0,0.0,1.06,15.18,1.79,0.0,57.91,30.2,5036
2023-03-31,17.56,0.0,0.0,0.65,9.17,1.4,0.0,57.91,29.15,5036
2022-12-31,19.85,0.0,0.0,1.28,26.34,1.94,0.0,57.91,29.5,5036
2022-09-30,11.31,0.0,0.0,-0.97,11.48,-0.67,0.0,57.91,28.22,5036
2022-06-30,10.9,0.0,0.0,0.2,-7.24,0.61,0.0,57.91,29.19,5036
2022-03-31,11.47,0.0,0.0,0.06,1.29,0.66,0.0,57.91,28.99,5036
2021-12-31,16.39,0.0,0.0,0.12,-1.83,0.73,0.0,57.91,29.95,5036
2021-09-30,9.17,0.0,0.0,0.14,3.3,0.45,0.0,57.91,24.57,5036
2023-06-30,42.15,1.3,0.0,-22.56,-25.53,-8.39,0.0,459.41,258.32,7471
2023-03-31,36.85,0.64,0.0,0.28,-23.93,1.86,0.0,459.41,280.88,7471
2022-12-31,38.9,0.19,0.0,1.52,-18.02,3.33,0.0,459.41,280.61,7471
2022-09-30,34.21,0.03,0.0,46.81,8.88,48.49,0.0,459.41,279.08,7471
2022-06-30,26.67,1.55,0.0,-1.55,3.33,4.67,0.0,459.41,232.27,7471
2022-03-31,15.63,1.2,0.0,1.21,0.29,1.83,0.0,459.41,233.77,7471
2021-12-31,11.05,0.61,0.0,0.47,0.48,0.98,0.0,459.41,232.56,7471
2021-09-30,6.22,0.23,0.0,1.31,-0.66,1.88,0.0,403.36,229.97,7471
2023-05-31,1.93,0.15,0.0,-0.32,-1.85,0.22,0.0,1066.2,76.95,0107
2023-02-28,1.86,0.69,0.0,-2.93,0.14,-2.25,0.0,609.26,49.54,0107
2022-11-30,2.28,0.28,0.0,3.7,-2.42,3.92,0.0,609.26,52.12,0107
2022-08-31,2.47,0.2,0.0,1.76,-1.17,1.92,0.0,609.26,47.48,0107
2022-05-31,2.34,0.12,0.0,-3.31,-0.59,-3.21,0.0,609.26,45.61,0107
2022-02-28,1.5,1.68,0.0,-2.82,-11.0,-2.41,0.0,609.26,48.57,0107
2021-11-30,2.71,1.21,0.0,-2.58,-7.84,-2.35,0.0,609.26,51.45,0107
2021-08-31,2.31,0.39,0.0,-3.17,-4.01,-2.75,0.0,499.79,45.05,0107
2023-06-30,4.75,2.05,0.0,0.08,2.81,-0.24,0.0,709.13,120.68,0064
2023-03-31,6.23,0.48,0.0,0.07,2.69,-0.28,0.0,709.13,120.58,0064
2022-12-31,5.13,3.13,0.0,1.21,-4.92,-0.92,0.0,709.13,120.5,0064
2022-09-30,6.99,3.57,0.0,-0.47,-5.0,-0.66,0.0,709.13,119.3,0064
2022-06-30,2.45,0.14,0.0,-0.85,-5.68,-1.21,0.0,709.13,119.75,0064
2022-03-31,4.32,0.09,0.0,-1.14,-4.06,-1.47,0.0,709.13,120.6,0064
2021-12-31,4.01,1.02,0.0,-0.02,-1.63,-0.37,0.0,709.13,121.73,0064
2021-09-30,2.56,0.67,0.0,-0.59,-4.03,-0.82,0.0,709.13,121.76,0064
2023-06-30,242.92,45.85,0.0,9.69,14.07,18.54,0.0,414.29,439.39,8907
2023-03-31,350.47,52.08,0.0,10.58,1.05,15.71,0.0,413.29,421.12,8907
2022-12-31,374.38,28.93,0.0,9.2,-12.96,13.6,0.0,409.29,402.48,8907
2022-09-30,380.33,21.21,0.0,8.97,-12.84,12.06,0.0,399.39,387.6,8907
2022-06-30,252.98,27.34,0.0,-4.64,-50.75,-3.52,0.0,398.89,385.46,8907
2022-03-31,306.0,20.56,0.0,5.6,3.87,6.98,0.0,398.89,390.71,8907
2021-12-31,358.48,8.21,0.0,7.91,-17.44,9.17,0.0,362.67,369.9,8907
2021-09-30,196.99,3.68,0.0,1.94,-4.33,3.18,0.0,361.73,365.75,8907
2023-06-30,87.59,3.25,0.0,1.69,-15.74,3.71,0.0,260.11,210.35,5208
2023-03-31,71.4,0.75,0.0,1.07,-9.68,0.27,0.0,260.11,208.29,5208
2022-12-31,73.02,0.37,0.0,1.92,-5.14,2.69,0.0,260.11,210.98,5208
2022-09-30,78.92,3.85,8.45,2.76,27.37,3.19,0.0,260.11,208.96,5208
2022-06-30,79.68,3.95,0.0,5.02,24.47,6.15,0.0,260.11,210.49,5208
2022-03-31,84.29,1.89,0.0,3.5,7.3,5.92,0.0,260.0,205.19,5208
2021-12-31,120.71,0.85,0.0,7.43,26.83,12.1,0.0,260.0,205.57,5208
2021-09-30,89.58,7.06,3.9,5.85,2.38,7.84,0.0,260.0,198.07,5208
2023-06-30,279.89,239.88,0.0,-95.4,352.1,-1.61,0.0,2695.83,2305.51,8877
2023-03-31,220.18,112.08,0.0,-15.86,181.5,91.01,0.0,2695.83,2400.82,8877
2022-12-31,294.5,55.58,0.0,0.22,117.68,81.1,0.0,2695.83,2408.62,8877
2022-09-30,322.9,32.7,0.0,0.18,-28.53,59.82,0.0,2695.83,2408.39,8877
2022-06-30,224.39,369.54,0.0,-124.01,267.8,23.25,0.0,2695.83,2408.21,8877
2022-03-31,168.28,292.68,0.0,-7.96,132.06,34.57,0.0,2695.83,2532.22,8877
2021-12-31,235.97,235.13,0.0,12.9,116.26,64.31,0.0,2695.83,2540.17,8877
2021-09-30,179.86,130.12,0.0,-6.11,-41.48,41.33,0.0,2695.83,2527.28,8877
2023-06-30,5.26,0.05,0.0,9.39,7.18,10.71,0.0,161.48,368.76,9016
2023-03-31,6.18,1.21,0.0,-5.19,29.1,-8.02,0.0,161.48,359.37,9016
2022-12-31,8.51,1.02,0.0,-1.56,6.34,-1.63,0.0,161.48,364.56,9016
2022-09-30,24.67,0.6,0.0,3.37,10.02,3.34,0.0,161.48,366.12,9016
2022-06-30,17.94,0.07,0.0,-14.57,0.68,-13.71,0.0,161.48,362.75,9016
2022-03-31,19.85,0.13,0.0,-29.51,10.57,-30.25,0.0,161.48,377.32,9016
2021-12-31,18.94,0.04,0.0,17.75,9.83,18.01,0.0,161.48,406.83,9016
2021-09-30,31.03,0.01,0.0,-11.31,1.52,-10.87,0.0,161.48,389.08,9016
2023-06-30,39.18,0.39,0.0,8.5,8.96,13.7,0.0,454.81,464.36,5228
2023-03-31,40.3,23.29,2.28,7.49,-50.54,12.52,0.0,454.81,471.77,5228
2022-12-31,39.95,22.69,0.0,11.12,-43.46,17.29,0.0,454.81,464.28,5228
2022-09-30,36.04,21.18,13.64,11.53,-21.22,17.38,0.0,454.81,466.8,5228
2022-06-30,38.96,0.27,0.0,17.59,-16.15,25.05,0.0,454.81,455.27,5228
2022-03-31,35.96,1.23,9.85,5.54,78.32,9.19,0.0,446.43,447.53,5228
2021-12-31,38.2,0.89,0.0,10.52,71.09,15.99,0.0,446.39,441.99,5228
2021-09-30,23.36,0.38,0.0,4.75,59.65,9.5,0.0,446.37,437.42,5228
2023-06-30,6.13,0.01,0.0,3.07,-1.19,3.66,0.0,692.52,139.84,0090
2023-03-31,4.58,0.01,0.0,2.46,-2.89,2.33,0.0,676.52,141.55,0090
2022-12-31,4.84,0.14,13.53,31.34,11.92,35.02,0.0,676.12,138.93,0090
2022-09-30,7.21,0.14,0.0,3.61,10.5,3.89,0.0,676.54,114.34,0090
2022-06-30,9.07,0.09,6.76,5.1,5.1,4.44,0.0,676.54,111.02,0090
2022-03-31,6.98,0.06,0.0,2.91,2.73,3.0,0.0,676.54,112.68,0090
2021-12-31,12.9,0.08,6.77,5.59,8.77,6.11,0.0,674.79,108.67,0090
2021-09-30,6.93,0.05,0.0,2.98,3.04,2.96,0.0,673.68,105.43,0090
2023-06-30,13.19,1.56,0.0,0.92,1.14,1.11,0.0,124.59,49.87,9091
2023-03-31,13.92,0.88,0.0,-0.9,6.94,-0.39,0.0,123.59,49.46,9091
2022-12-31,15.47,1.98,0.0,0.56,7.79,1.05,0.0,123.59,48.34,9091
2022-09-30,17.87,1.74,0.0,1.55,5.0,1.76,0.0,123.22,47.42,9091
2022-06-30,13.95,1.23,0.0,-0.84,3.23,-0.51,0.0,122.75,45.5,9091
2022-03-31,13.3,0.22,0.0,2.63,-0.89,2.36,0.0,122.75,46.16,9091
2021-12-31,9.92,0.15,0.0,-1.64,-3.69,-1.49,0.0,122.75,43.53,9091
2021-09-30,8.79,0.02,0.0,-0.82,-1.3,-0.74,0.0,122.75,45.17,9091
2023-06-30,52.74,0.46,0.0,4.75,45.4,21.74,0.0,316.3,339.13,6076
2023-03-31,21.4,0.11,0.0,-4.29,17.82,10.1,0.0,316.3,330.12,6076
2022-12-31,36.75,1.15,0.0,-11.95,114.58,8.64,0.0,316.3,333.94,6076
2022-09-30,29.55,1.06,0.0,-4.07,119.94,15.28,0.0,316.3,345.59,6076
2022-06-30,27.06,0.8,0.0,-7.19,92.43,9.16,0.0,316.3,349.45,6076
2022-03-31,44.13,0.13,0.0,3.07,51.52,25.33,0.0,316.3,355.34,6076
2021-12-31,56.12,0.08,0.0,0.76,128.65,28.93,0.0,316.3,353.75,6076
2021-09-30,28.07,0.16,0.0,-7.95,92.51,13.45,0.0,316.3,353.05,6076
2023-06-30,62.64,1.05,0.0,4.32,-2.72,6.23,0.0,465.0,30.79,03025
2022-12-31,62.54,0.72,0.0,2.85,-0.54,3.78,0.0,465.0,26.44,03025
2022-06-30,50.44,0.88,0.0,3.21,-0.72,5.15,0.0,465.0,23.68,03025
2021-12-31,44.84,0.51,0.0,2.59,1.39,3.81,0.0,465.0,20.46,03025
2021-06-30,49.72,0.55,0.0,3.41,0.25,4.94,0.0,465.0,17.85,03025
2020-12-31,54.07,0.13,0.0,3.49,2.07,5.0,0.0,465.0,14.79,03025
2020-06-30,23.69,0.03,0.0,1.65,-0.06,2.43,0.0,465.0,11.28,03025
2019-12-31,29.06,0.7,0.0,0.62,-2.16,0.99,0.0,465.0,9.63,03025
2023-06-30,12.65,0.39,0.0,-0.23,1.71,-0.35,0.0,118.12,62.16,7149
2023-03-31,12.69,0.3,0.0,-0.16,0.6,-0.15,0.0,118.12,62.39,7149
2022-12-31,12.36,1.68,0.0,-1.39,-2.67,-1.29,0.0,118.12,62.37,7149
2022-09-30,12.43,1.34,0.0,-0.67,-1.02,-0.6,0.0,118.12,64.03,7149
2022-06-30,12.74,0.53,0.0,-0.8,1.33,-0.62,0.0,118.12,64.76,7149
2022-03-31,12.62,0.16,0.0,-0.88,1.55,-0.86,0.0,118.12,65.61,7149
2021-12-31,16.11,0.84,0.0,-5.43,-5.07,-0.23,0.0,118.12,66.35,7149
2021-09-30,11.76,0.57,0.0,-0.05,-5.97,0.08,0.0,118.12,71.66,7149
2023-06-30,348.63,15.88,0.0,1.66,-59.0,8.35,0.0,432.72,801.27,5056
2023-03-31,377.94,5.86,0.0,3.76,-75.63,12.41,0.0,432.72,799.62,5056
2022-12-31,351.13,63.27,0.0,-6.32,1.87,-1.66,0.0,432.72,795.86,5056
2022-09-30,351.24,20.04,0.0,5.42,-19.34,11.92,0.0,434.72,803.45,5056
2022-06-30,370.7,13.38,0.0,15.23,-23.3,26.13,0.0,434.72,798.04,5056
2022-03-31,370.86,8.68,0.0,18.18,-71.68,29.37,0.0,435.22,787.46,5056
2021-12-31,373.35,37.64,4.35,27.43,92.82,38.48,0.0,435.22,769.29,5056
2021-09-30,238.93,24.29,0.0,17.59,108.77,26.17,0.0,436.34,742.52,5056
2023-06-30,10.91,0.08,0.0,-1.95,-3.89,0.49,0.0,134.92,88.38,8613
2023-03-31,9.82,0.01,0.0,-7.15,-16.11,-11.36,0.0,134.92,87.29,8613
2022-12-31,10.83,0.0,0.0,0.17,-19.15,-0.41,0.0,134.92,93.82,8613
2022-09-30,0.22,0.01,0.0,-14.12,-15.64,-21.48,0.0,134.92,94.85,8613
2022-06-30,9.61,0.0,0.0,-4.38,3.31,-4.62,0.0,134.92,107.89,8613
2022-03-31,14.57,1.5,0.0,-8.59,2.82,-14.33,0.0,134.92,111.31,8613
2021-12-31,15.38,0.24,0.0,14.26,-3.83,16.16,0.0,134.92,119.25,8613
2021-09-30,18.5,1.28,0.0,0.95,1.87,3.52,0.0,134.92,115.73,8613
2023-06-30,41.56,65.11,0.0,-1.55,28.56,1.57,0.0,276.71,325.03,7217
2023-03-31,44.39,4.47,0.0,6.4,-20.75,9.77,0.0,276.57,326.57,7217
2022-12-31,36.65,12.62,0.0,-12.46,42.63,-3.28,0.0,276.57,319.5,7217
2022-09-30,70.05,8.33,0.0,6.12,7.25,11.24,0.0,203.71,340.79,7217
2022-06-30,79.61,36.36,0.0,12.81,42.65,14.86,0.0,203.71,333.92,7217
2022-03-31,70.62,2.81,0.0,11.21,-4.06,13.59,0.0,203.71,285.37,7217
2021-12-31,72.29,8.72,0.0,5.88,-78.75,8.4,0.0,203.71,274.14,7217
2021-09-30,51.01,6.43,0.0,4.74,-27.68,6.33,0.0,203.71,267.68,7217
2023-06-30,137.86,18.42,0.0,13.32,0.26,15.72,0.0,220.28,300.72,7773
2023-03-31,152.12,9.95,0.0,3.55,12.14,6.09,0.0,220.28,287.4,7773
2022-12-31,186.73,7.39,0.0,2.3,-36.65,1.14,0.0,220.28,283.85,7773
2022-09-30,123.87,1.09,0.0,-0.56,18.95,1.65,0.0,218.78,280.04,7773
2022-06-30,107.63,4.56,0.0,-1.73,8.36,-0.02,0.0,197.56,260.72,7773
2022-03-31,98.1,1.19,0.0,0.39,6.22,1.9,0.0,197.56,262.45,7773
2021-12-31,126.85,17.79,0.0,2.74,25.07,4.94,0.0,197.56,262.07,7773
2021-09-30,41.74,8.86,0.0,-7.13,5.48,-5.57,0.0,172.79,245.85,7773
2023-06-30,0.92,0.12,0.0,-1.83,0.69,-1.9,0.0,272.78,4.22,03021
2022-12-31,1.38,0.25,0.0,-1.55,-2.08,-1.63,0.0,266.78,5.04,03021
2022-06-30,1.14,0.13,0.0,-1.51,-1.19,-1.58,0.0,245.53,3.43,03021
2021-12-31,1.48,0.81,0.0,-0.88,-0.06,-0.87,0.0,245.53,4.93,03021
2021-06-30,2.61,0.15,0.0,0.05,0.67,-0.03,0.0,245.53,5.81,03021
2020-12-31,3.15,0.57,0.0,-0.36,0.3,-0.28,0.0,245.53,5.76,03021
2020-06-30,0.98,0.4,0.0,-1.3,-0.3,-1.31,0.0,245.53,6.12,03021
2019-12-31,1.61,0.8,0.0,-1.34,-1.75,-1.47,0.0,245.53,7.43,03021
2023-05-31,90.45,3.39,0.0,11.98,21.61,9.66,0.0,529.2,164.99,0100
2023-02-28,81.54,2.9,0.0,4.78,34.7,5.87,0.0,529.2,150.18,0100
2022-11-30,79.43,0.62,0.0,2.23,27.69,3.89,0.0,529.2,136.54,0100
2022-08-31,19.82,0.56,0.0,5.01,-3.21,6.68,0.0,529.2,134.31,0100
2022-05-31,27.15,16.52,0.0,13.08,7.42,15.76,0.0,505.54,132.14,0100
2022-02-28,29.42,11.34,0.0,11.96,-1.09,12.99,0.0,505.24,118.1,0100
2021-11-30,33.85,9.1,0.0,14.14,5.15,15.09,0.0,505.17,106.18,0100
2021-08-31,25.47,2.89,0.0,9.44,-3.66,10.22,0.0,504.54,92.34,0100
2023-06-30,42.35,1.97,0.0,0.11,-6.45,0.27,0.0,237.19,163.29,5081
2023-03-31,46.07,2.27,0.0,-0.84,12.67,1.96,0.0,237.19,161.69,5081
2022-12-31,42.81,1.43,0.0,-2.19,1.73,-2.27,0.0,237.19,162.2,5081
2022-09-30,40.53,1.16,0.0,-0.66,0.65,-0.61,0.0,237.19,165.24,5081
2022-06-30,35.69,0.38,0.0,-1.98,-9.08,-1.7,0.0,237.19,165.19,5081
2022-03-31,36.99,1.29,0.0,1.5,13.44,0.86,0.0,237.19,166.22,5081
2021-12-31,39.97,1.06,0.0,2.55,9.95,3.67,0.0,237.19,165.05,5081
2021-09-30,21.8,0.68,0.0,-4.24,-1.06,-5.37,0.0,237.19,163.84,5081
2023-05-31,70.52,13.57,0.0,6.81,-8.83,12.23,0.0,128.0,445.88,6815
2023-02-28,78.8,163.87,0.0,11.28,35.13,16.67,0.0,128.0,439.07,6815
2022-11-30,47.97,0.69,0.0,2.26,-121.07,6.18,0.0,128.0,427.8,6815
2022-08-31,43.41,0.23,0.0,2.23,-50.24,5.0,0.0,128.0,427.84,6815
2022-05-31,31.82,0.15,0.0,10.36,-37.74,11.78,0.0,128.0,425.61,6815
2022-02-28,77.5,0.47,0.0,7.14,57.26,11.55,0.0,128.0,415.05,6815
2021-11-30,58.6,1.29,0.0,8.43,-28.76,15.35,0.0,128.0,409.82,6815
2021-08-31,33.16,0.15,0.0,2.69,-34.67,5.21,0.0,128.0,401.39,6815
2023-06-30,33.54,0.0,0.0,1.59,-38.46,5.27,0.0,1063.4,77.11,7208
2023-03-31,26.65,0.0,0.0,-0.92,-7.84,-0.08,0.0,881.9,40.87,7208
2022-12-31,14.25,0.0,0.0,-4.97,-14.03,-4.21,0.0,881.9,41.8,7208
2022-09-30,31.35,0.0,0.0,-7.06,-13.37,-6.1,0.0,881.9,46.77,7208
2022-06-30,48.79,0.0,0.0,0.58,-6.51,1.61,0.0,801.9,44.15,7208
2022-03-31,58.9,0.0,0.0,0.03,-5.68,0.72,0.0,801.9,44.36,7208
2021-12-31,31.22,0.0,0.0,-14.39,-7.23,-13.76,0.0,801.9,44.33,7208
2021-09-30,13.54,0.0,0.0,-3.1,-8.02,-2.46,0.0,801.9,59.8,7208
2023-05-31,7.65,0.29,0.0,-2.23,-3.68,-2.28,0.0,44.42,33.05,7094
2023-02-28,7.17,0.11,0.0,-3.09,0.2,-2.97,0.0,44.42,35.28,7094
2022-11-30,8.63,0.11,0.0,-0.28,-0.6,-0.28,0.0,44.42,38.37,7094
2022-08-31,14.21,0.11,0.0,-0.53,-1.46,-0.54,0.0,44.42,38.65,7094
2022-05-31,11.47,2.41,0.0,-0.92,-5.45,-0.94,0.0,44.42,39.18,7094
