stock_code,rEPS,rDPS,rROE,rOM,rPR,rFCF,rDate,rPE,rDY,rClass
2569,-0.071,0.0,-0.008,0.108,-0.0,14.4,2023-03-31,-46.813,0.0,D
03050,0.067,0.0,0.335,0.103,0.0,26.76,2023-06-30,16.426,0.0,D
3743,0.018,0.0,0.016,0.126,0.0,489.09,2022-09-30,20.571,0.0,D
3743,0.011,0.0,0.01,0.113,0.0,397.45,2022-12-31,29.536,0.0,D
3743,0.014,0.0,0.012,0.111,0.0,220.0,2023-03-31,24.374,0.0,D
3743,0.016,0.0,0.014,0.142,0.0,-73.38,2023-06-30,25.867,0.0,D
0262,0.028,0.0,0.143,0.062,0.0,15.34,2023-06-30,32.288,0.0,D
5211,0.599,0.005,0.239,0.122,0.009,294.52,2022-09-30,2.621,0.003,B
5211,0.138,0.005,0.055,0.112,0.038,-154.84,2022-12-31,11.702,0.003,D
5211,0.139,0.005,0.054,0.117,0.038,128.34,2023-03-31,11.459,0.003,D
5211,0.134,0.0,0.052,0.108,0.0,427.45,2023-06-30,11.754,0.0,D
5263,0.12,0.07,0.217,0.091,0.585,14.46,2022-09-30,12.537,0.047,C
5263,0.105,0.055,0.188,0.087,0.525,-431.56,2022-12-31,14.879,0.035,C
5263,0.1,0.055,0.176,0.09,0.552,-425.54,2023-03-31,16.658,0.033,C
5263,0.1,0.055,0.173,0.09,0.549,-462.85,2023-06-30,15.47,0.035,C
5176,0.084,0.086,0.053,0.609,1.015,1062.01,2022-09-30,16.595,0.061,D
5176,0.094,0.092,0.059,0.665,0.976,1059.72,2022-12-31,15.454,0.063,D
5176,0.092,0.092,0.057,0.638,1.007,1065.24,2023-03-31,17.468,0.058,D
5176,0.091,0.096,0.057,0.631,1.058,1071.3,2023-06-30,17.158,0.062,D
0148,0.004,0.0,0.026,0.073,0.0,-74.08,2022-09-30,48.507,0.0,D
0148,0.005,0.0,0.031,0.079,0.0,-89.66,2022-12-31,37.868,0.0,D
0148,0.006,0.0,0.033,0.083,0.0,-71.02,2023-03-31,36.493,0.0,D
0148,0.006,0.0,0.034,0.089,0.0,-45.76,2023-06-30,35.382,0.0,D
0001,0.046,0.005,0.109,0.281,0.109,-18.82,2022-09-30,36.287,0.003,D
0001,0.043,0.005,0.101,0.27,0.116,12.83,2022-12-31,36.363,0.003,D
0001,0.043,0.005,0.099,0.263,0.117,6.39,2023-03-31,33.053,0.004,D
0001,0.04,0.0,0.09,0.255,0.0,7.62,2023-06-30,31.331,0.0,D
03033,-0.014,0.0,-0.243,-0.036,-0.0,-4.76,2022-06-30,-20.943,0.0,D
03033,0.004,0.0,0.068,0.077,0.0,-2.42,2022-12-31,76.208,0.0,D
03033,0.008,0.0,0.138,0.105,0.0,-0.24,2023-06-30,28.027,0.0,D
7235,0.03,0.007,0.034,0.064,0.249,-3.79,2022-07-31,22.294,0.011,D
7235,0.024,0.007,0.027,0.055,0.307,12.07,2022-10-31,26.863,0.011,D
7235,0.016,0.0,0.018,0.042,0.0,29.3,2023-01-31,39.06,0.0,D
7235,0.014,0.0,0.016,0.049,0.0,47.54,2023-04-30,45.597,0.0,D
7106,0.033,0.03,0.018,0.101,0.929,-257.88,2022-09-30,20.764,0.045,D
7106,-0.026,0.03,-0.014,-0.046,-1.145,-596.09,2022-12-31,-33.083,0.035,D
7106,-0.046,0.064,-0.026,-0.158,-1.385,-919.35,2023-03-31,-19.968,0.069,D
7106,-0.057,0.034,-0.032,-0.223,-0.603,-1519.98,2023-06-30,-14.066,0.043,D
03018,0.12,0.0,0.194,0.066,0.0,-41.16,2021-09-30,5.428,0.0,D
03018,0.122,0.0,0.192,0.065,0.0,-23.99,2022-03-31,5.346,0.0,D
03018,0.132,0.0,0.202,0.063,0.0,-20.2,2022-09-30,5.161,0.0,D
03018,0.136,0.0,0.202,0.064,0.0,7.23,2023-03-31,5.003,0.0,D
6521,0.125,0.04,0.038,0.222,0.319,187.42,2022-09-30,8.308,0.038,C
6521,0.171,0.04,0.051,0.222,0.233,193.22,2022-12-31,6.609,0.035,C
6521,0.162,0.04,0.048,0.216,0.247,181.59,2023-03-31,7.551,0.033,C
6521,0.177,0.04,0.052,0.231,0.226,165.53,2023-06-30,6.906,0.033,C
5303,0.057,0.028,0.079,0.133,0.488,35.59,2022-09-30,8.801,0.055,C
5303,0.055,0.02,0.075,0.139,0.364,140.8,2022-12-31,8.769,0.042,C
5303,0.05,0.02,0.068,0.134,0.398,149.41,2023-03-31,9.274,0.043,C
5303,0.046,0.01,0.062,0.128,0.216,142.13,2023-06-30,9.718,0.022,C
7186,0.029,0.0,0.058,0.064,0.0,-23.82,2022-09-30,7.353,0.0,D
7186,0.01,0.0,0.021,0.043,0.0,9.67,2022-12-31,28.427,0.0,D
7186,0.005,0.0,0.01,0.04,0.0,14.07,2023-03-31,46.589,0.0,D
7186,0.001,0.0,0.002,0.034,0.0,18.59,2023-06-30,217.402,0.0,D
6139,0.478,0.12,0.21,0.037,0.251,1231.78,2022-09-30,6.904,0.036,C
6139,0.381,0.135,0.163,0.027,0.355,2317.76,2022-12-31,9.038,0.039,C
6139,1.11,0.135,0.503,0.256,0.122,1264.38,2023-03-31,2.992,0.041,A
6139,1.137,0.135,0.537,0.261,0.119,-121.02,2023-06-30,2.921,0.041,C
9717,0.004,0.0,0.006,0.096,0.0,-15.71,2022-09-30,40.476,0.0,D
9717,0.005,0.0,0.008,0.095,0.0,-22.45,2022-12-31,34.694,0.0,D
9717,0.004,0.0,0.007,0.097,0.0,-16.64,2023-03-31,41.859,0.0,D
9717,0.004,0.0,0.006,0.111,0.0,-10.16,2023-06-30,46.258,0.0,D
7082,-0.01,0.0,-0.029,-0.052,-0.0,-110.84,2022-10-31,-32.64,0.0,D
7082,-0.012,0.0,-0.036,-0.103,-0.0,-99.77,2023-01-31,-32.903,0.0,D
7082,-0.01,0.0,-0.033,-0.115,-0.0,-83.12,2023-04-30,-30.333,0.0,D
7082,-0.005,0.0,-0.019,-0.004,-0.0,-27.54,2023-06-30,-56.67,0.0,D
1538,0.071,0.0,0.051,0.287,0.0,146.1,2022-09-30,5.487,0.0,D
1538,-0.017,0.0,-0.012,0.063,-0.0,189.65,2022-12-31,-24.569,0.0,D
1538,-0.1,0.0,-0.073,-0.567,-0.0,85.4,2023-03-31,-4.141,0.0,D
1538,-0.097,0.0,-0.073,-0.499,-0.0,99.28,2023-06-30,-3.544,0.0,D
0050,-0.063,0.0,-0.606,-0.983,-0.0,-2.37,2022-06-30,-2.946,0.0,D
0050,-0.061,0.0,-0.692,-0.925,-0.0,-2.7,2022-09-30,-2.688,0.0,D
0050,-0.061,0.0,-0.826,-0.91,-0.0,-1.9,2022-12-31,-3.843,0.0,D
0050,-0.017,0.0,-0.247,0.004,-0.0,-0.4,2023-03-31,-19.054,0.0,D
7228,0.016,0.0,0.045,0.086,0.0,-561.34,2022-09-30,19.257,0.0,D
7228,0.028,0.0,0.073,0.117,0.0,-544.33,2022-12-31,11.995,0.0,D
7228,0.03,0.0,0.077,0.124,0.0,-548.61,2023-03-31,13.529,0.0,D
7228,0.035,0.0,0.088,0.12,0.0,-553.37,2023-06-30,12.833,0.0,D
5012,0.902,0.3,0.232,0.252,0.333,1096.55,2022-09-30,3.581,0.093,A
5012,0.728,0.4,0.184,0.232,0.55,1054.98,2022-12-31,5.195,0.106,C
5012,0.579,0.45,0.144,0.224,0.777,997.59,2023-03-31,5.455,0.142,D
5012,0.468,0.35,0.116,0.196,0.748,824.71,2023-06-30,7.138,0.105,C
7097,-0.002,0.0,-0.02,-0.004,-0.0,-231.27,2022-09-30,-26.074,0.0,D
7097,-0.004,0.0,-0.051,-0.02,-0.0,-224.86,2022-12-31,-12.852,0.0,D
7097,-0.009,0.0,-0.114,-0.052,-0.0,-243.32,2023-03-31,-5.92,0.0,D
7097,-0.011,0.0,-0.137,-0.063,-0.0,-239.96,2023-06-30,-3.727,0.0,D
7211,0.035,0.0,0.183,0.193,0.0,-52.66,2022-09-30,14.175,0.0,D
7211,0.026,0.0,0.134,0.156,0.0,-47.18,2022-12-31,26.454,0.0,D
7211,0.026,0.0,0.129,0.159,0.0,-42.31,2023-03-31,21.883,0.0,D
7211,0.021,0.0,0.098,0.135,0.0,-42.09,2023-06-30,31.173,0.0,D
2259,-0.0,0.0,-0.0,0.146,-0.0,95.32,2022-09-30,-715.44,0.0,D
2259,-0.003,0.0,-0.045,-0.017,-0.0,132.41,2022-12-31,-5.252,0.0,D
2259,-0.004,0.0,-0.058,0.056,-0.0,177.24,2023-03-31,-5.571,0.0,D
2259,-0.002,0.0,-0.04,0.108,-0.0,130.97,2023-06-30,-6.057,0.0,D
8524,0.023,0.066,0.054,0.302,2.872,217.13,2022-09-30,39.385,0.073,D
8524,0.027,0.066,0.067,0.345,2.413,169.55,2022-12-31,31.623,0.076,D
8524,0.027,0.066,0.069,0.33,2.436,212.56,2023-03-31,31.37,0.078,D
8524,0.027,0.066,0.072,0.331,2.403,243.54,2023-06-30,29.671,0.081,D
5191,0.177,0.059,0.108,0.379,0.332,203.58,2022-09-30,4.091,0.081,C
5191,0.139,0.056,0.084,0.378,0.402,217.62,2022-12-31,5.485,0.073,C
5191,0.129,0.056,0.077,0.364,0.433,236.4,2023-03-31,6.492,0.067,C
5191,0.105,0.056,0.063,0.302,0.531,206.98,2023-06-30,8.297,0.064,C
4405,0.057,0.015,0.013,0.039,0.266,384.67,2022-09-30,20.169,0.013,D
4405,-0.078,0.03,-0.018,0.009,-0.383,431.89,2022-12-31,-15.056,0.025,D
4405,-0.056,0.04,-0.013,0.016,-0.712,210.08,2023-03-31,-20.456,0.035,D
4405,-0.094,0.025,-0.022,0.005,-0.267,-158.31,2023-06-30,-11.325,0.024,D
2429,-0.007,0.0,-0.07,-0.283,-0.0,-50.62,2022-09-30,-45.115,0.0,D
2429,0.002,0.0,0.017,-0.035,0.0,-47.35,2022-12-31,202.322,0.0,D
2429,0.007,0.0,0.063,-0.011,0.0,-46.22,2023-03-31,68.19,0.0,D
2429,0.011,0.0,0.097,0.178,0.0,-58.87,2023-06-30,53.189,0.0,D
5149,-0.012,0.0,-0.024,-0.03,-0.0,32.89,2022-08-31,-15.206,0.0,D
5149,-0.01,0.0,-0.019,-0.017,-0.0,27.03,2022-11-30,-20.826,0.0,D
5149,0.005,0.0,0.009,0.031,0.0,22.29,2023-02-28,45.796,0.0,D
5149,0.085,0.0,0.166,0.472,0.0,-13.25,2023-05-31,2.344,0.0,D
5140,0.103,0.015,0.158,0.066,0.146,338.85,2022-09-30,7.771,0.019,D
5140,0.117,0.015,0.173,0.078,0.128,470.24,2022-12-31,7.66,0.017,D
5140,0.113,0.035,0.161,0.083,0.308,566.31,2023-03-31,7.445,0.041,C
5140,0.101,0.035,0.14,0.085,0.347,465.85,2023-06-30,8.239,0.042,C
0211,0.09,0.0,0.119,0.1,0.0,-222.51,2022-09-30,4.322,0.0,D
0211,0.038,0.0,0.049,0.045,0.0,-253.38,2022-12-31,10.108,0.0,D
0211,0.009,0.0,0.012,0.017,0.0,-210.08,2023-03-31,43.219,0.0,D
0211,-0.002,0.0,-0.002,0.008,-0.0,-140.25,2023-06-30,-193.287,0.0,D
0221,-0.013,0.0,-0.1,-0.042,-0.0,-71.57,2022-09-30,-19.361,0.0,D
0221,-0.005,0.0,-0.041,-0.004,-0.0,-77.45,2022-12-31,-46.233,0.0,D
0221,-0.005,0.0,-0.041,-0.002,-0.0,-68.99,2023-03-31,-45.656,0.0,D
0221,-0.013,0.0,-0.099,-0.015,-0.0,-58.14,2023-06-30,-22.209,0.0,D
2054,-0.023,0.001,-0.053,0.163,-0.026,43.53,2022-09-30,-7.504,0.003,D
2054,-0.015,0.002,-0.035,0.098,-0.115,-3.46,2022-12-31,-12.857,0.009,D
2054,-0.033,0.002,-0.08,0.042,-0.052,13.11,2023-03-31,-5.05,0.01,D
2054,-0.044,0.002,-0.112,0.02,-0.038,28.34,2023-06-30,-3.942,0.01,D
5289,0.027,0.0,0.091,0.174,0.0,2.83,2022-09-30,12.166,0.0,D
5289,0.019,0.0,0.063,0.124,0.0,2.03,2022-12-31,21.249,0.0,D
5289,0.019,0.0,0.063,0.118,0.0,18.59,2023-03-31,20.262,0.0,D
5289,0.021,0.0,0.067,0.117,0.0,37.93,2023-06-30,18.031,0.0,D
2739,0.105,0.0,6.677,-0.155,0.0,158.12,2022-09-30,0.238,0.0,D
2739,0.119,0.0,5.024,-0.128,0.0,238.55,2022-12-31,0.211,0.0,D
2739,0.112,0.0,3.732,-0.223,0.0,237.18,2023-03-31,0.134,0.0,D
2739,-0.024,0.0,-0.985,-0.323,-0.0,32.85,2023-06-30,-0.625,0.0,D
0132,-0.011,0.0,-0.312,-0.221,-0.0,-19.93,2022-09-30,-6.856,0.0,D
0132,-0.011,0.0,-0.34,-0.214,-0.0,-16.56,2022-12-31,-8.92,0.0,D
0132,-0.01,0.0,-0.331,-0.15,-0.0,-10.13,2023-03-31,-7.437,0.0,D
0132,-0.009,0.0,-0.333,-0.135,-0.0,-2.6,2023-06-30,-7.467,0.0,D
7439,0.699,0.0,0.361,0.06,0.0,-113.8,2022-07-31,1.689,0.0,D
7439,1.246,0.0,0.559,0.092,0.0,2.17,2022-10-31,1.003,0.0,D
7439,0.742,0.0,0.308,0.087,0.0,98.27,2023-01-31,2.506,0.0,D
7439,0.86,0.0,0.329,0.091,0.0,72.02,2023-04-30,1.966,0.0,D
7200,0.041,0.0,0.067,0.104,0.0,39.63,2022-09-30,7.418,0.0,D
7200,0.028,0.0,0.045,0.083,0.0,60.21,2022-12-31,11.182,0.0,D
7200,0.027,0.0,0.043,0.083,0.0,49.39,2023-03-31,10.879,0.0,D
7200,0.023,0.0,0.037,0.083,0.0,42.77,2023-06-30,12.835,0.0,D
0230,0.055,0.006,0.092,0.223,0.108,122.63,2022-09-30,18.584,0.006,D
0230,0.044,0.006,0.072,0.193,0.137,253.75,2022-12-31,27.393,0.005,D
0230,0.042,0.006,0.069,0.183,0.141,249.31,2023-03-31,29.532,0.005,D
0230,0.035,0.0,0.056,0.152,0.0,239.18,2023-06-30,34.693,0.0,D
4863,0.281,0.15,0.137,0.175,0.534,1395.0,2022-09-30,19.442,0.027,C
4863,0.302,0.166,0.145,0.172,0.549,925.1,2022-12-31,17.901,0.031,C
4863,0.298,0.165,0.142,0.164,0.554,812.7,2023-03-31,16.436,0.034,C
4863,0.347,0.075,0.163,0.159,0.216,883.1,2023-06-30,14.139,0.015,D
5347,0.616,0.38,0.062,0.136,0.618,1438.8,2022-09-30,13.066,0.047,C
5347,1.066,0.662,0.106,0.165,0.621,-2690.6,2022-12-31,9.035,0.069,C
5347,1.084,0.661,0.107,0.167,0.61,206.6,2023-03-31,8.518,0.072,C
5347,0.986,0.459,0.098,0.17,0.466,14231.1,2023-06-30,9.176,0.051,C
9369,0.213,0.0,0.169,0.175,0.0,52.07,2022-09-30,5.121,0.0,D
9369,0.204,0.0,0.158,0.177,0.0,39.03,2022-12-31,5.394,0.0,D
9369,0.206,0.0,0.156,0.174,0.0,3.69,2023-03-31,5.333,0.0,D
9369,0.137,0.0,0.103,0.124,0.0,-33.87,2023-06-30,8.107,0.0,D
7252,0.07,0.0,0.065,0.049,0.0,18.8,2022-09-30,10.008,0.0,D
7252,0.074,0.0,0.067,0.055,0.0,63.92,2022-12-31,10.116,0.0,D
7252,0.126,0.0,0.112,0.083,0.0,85.61,2023-03-31,6.445,0.0,D
7252,0.151,0.0,0.096,0.075,0.0,90.16,2023-06-30,6.102,0.0,D
0089,0.027,0.0,0.059,0.323,0.0,-13.81,2022-09-30,15.591,0.0,D
0089,0.037,0.0,0.079,0.422,0.0,-22.32,2022-12-31,11.167,0.0,D
0089,0.04,0.0,0.083,0.44,0.0,-19.47,2023-03-31,20.278,0.0,D
0089,0.053,0.0,0.107,0.522,0.0,-14.85,2023-06-30,13.818,0.0,D
8702,0.329,0.0,0.168,0.06,0.0,126.11,2022-09-30,9.032,0.0,D
8702,0.184,0.0,0.102,0.048,0.0,160.93,2022-12-31,11.432,0.0,D
8702,0.072,0.0,0.045,0.036,0.0,154.82,2023-03-31,21.996,0.0,D
8702,-0.037,0.0,-0.024,0.025,-0.0,159.32,2023-06-30,-30.915,0.0,D
0145,-0.027,0.0,-1.02,-1.121,-0.0,-29.3,2022-09-30,-1.857,0.0,D
0145,-0.026,0.0,-1.085,-1.127,-0.0,-25.66,2022-12-31,-2.521,0.0,D
0145,-0.025,0.0,-1.157,-1.267,-0.0,-15.42,2023-03-31,-2.426,0.0,D
0145,-0.008,0.0,-0.388,-1.157,-0.0,-8.07,2023-06-30,-7.274,0.0,D
5112,0.054,0.015,0.064,0.185,0.279,179.07,2022-09-30,7.342,0.038,C
5112,0.078,0.03,0.083,0.221,0.386,257.22,2022-12-31,6.747,0.057,C
5112,0.066,0.03,0.064,0.203,0.452,196.78,2023-03-31,7.986,0.057,C
5112,0.061,0.015,0.055,0.209,0.245,160.59,2023-06-30,8.397,0.029,C
9075,0.033,0.0,0.056,0.037,0.0,-20.28,2022-09-30,24.544,0.0,D
9075,0.068,0.0,0.11,0.079,0.0,-10.31,2022-12-31,10.062,0.0,D
9075,0.044,0.0,0.07,0.041,0.0,-5.65,2023-03-31,14.468,0.0,D
9075,0.036,0.0,0.057,0.029,0.0,-12.43,2023-06-30,16.096,0.0,D
7034,0.27,0.06,0.135,0.097,0.222,-308.09,2022-09-30,9.616,0.023,C
7034,0.258,0.06,0.126,0.092,0.234,-337.14,2022-12-31,9.15,0.026,C
7034,0.244,0.048,0.117,0.089,0.195,-257.01,2023-03-31,9.43,0.021,C
7034,0.223,0.035,0.105,0.086,0.157,-86.95,2023-06-30,9.607,0.016,D
0012,0.082,0.03,0.097,0.087,0.366,-88.2,2022-09-30,10.713,0.034,C
0012,0.072,0.025,0.084,0.073,0.349,-169.07,2022-12-31,13.805,0.025,C
0012,0.055,0.025,0.063,0.054,0.458,-130.73,2023-03-31,15.739,0.029,C
0012,0.057,0.025,0.065,0.058,0.442,-62.6,2023-06-30,13.421,0.033,C
7889,-0.027,0.0,-0.093,-0.087,-0.0,79.77,2022-09-30,-4.734,0.0,D
7889,-0.013,0.0,-0.043,0.017,-0.0,127.22,2022-12-31,-7.519,0.0,D
7889,-0.042,0.0,-0.151,-0.132,-0.0,112.66,2023-03-31,-2.487,0.0,D
7889,-0.045,0.0,-0.167,-0.112,-0.0,98.56,2023-06-30,-2.454,0.0,D
7374,-0.022,0.0,-0.011,0.009,-0.0,83.25,2022-09-30,-44.15,0.0,D
7374,-0.105,0.0,-0.053,-0.043,-0.0,65.16,2022-12-31,-8.464,0.0,D
7374,-0.108,0.0,-0.055,-0.041,-0.0,62.64,2023-03-31,-7.985,0.0,D
7374,-0.1,0.0,-0.052,-0.027,-0.0,44.84,2023-06-30,-8.312,0.0,D
7854,0.076,0.0,0.115,0.304,0.0,2.03,2022-09-30,6.081,0.0,D
7854,0.08,0.0,0.118,0.418,0.0,-2.61,2022-12-31,6.467,0.0,D
7854,0.074,0.0,0.107,0.418,0.0,-2.54,2023-03-31,7.129,0.0,D
7854,0.045,0.0,0.064,0.402,0.0,-2.56,2023-06-30,10.686,0.0,D
5031,0.239,0.213,0.143,0.38,0.894,737.26,2022-09-30,19.362,0.046,D
5031,0.425,0.295,0.255,0.361,0.695,669.19,2022-12-31,11.539,0.06,C
5031,0.437,0.294,0.264,0.363,0.674,619.02,2023-03-31,12.703,0.053,C
5031,1.603,0.294,0.886,0.309,0.183,625.37,2023-06-30,3.244,0.057,A
8397,0.011,0.0,0.007,0.043,0.0,-64.42,2022-09-30,56.801,0.0,D
8397,0.009,0.0,0.006,0.04,0.0,69.99,2022-12-31,89.057,0.0,D
8397,0.054,0.0,0.034,0.066,0.0,192.51,2023-03-31,13.377,0.0,D
8397,0.055,0.0,0.034,0.065,0.0,191.82,2023-06-30,12.473,0.0,D
5239,0.001,0.0,0.001,0.079,0.0,435.17,2022-09-30,329.816,0.0,D
5239,0.003,0.0,0.004,0.095,0.0,493.16,2022-12-31,76.889,0.0,D
5239,0.011,0.0,0.013,0.131,0.0,619.13,2023-03-31,24.338,0.0,D
5239,0.019,0.0,0.017,0.144,0.0,751.01,2023-06-30,13.665,0.0,D
0101,0.025,0.003,0.053,0.143,0.11,-98.64,2022-09-30,23.182,0.005,D
0101,0.024,0.003,0.051,0.138,0.114,-74.62,2022-12-31,26.029,0.004,D
0101,0.028,0.003,0.059,0.15,0.097,-38.88,2023-03-31,19.714,0.005,D
0101,0.023,0.008,0.046,0.151,0.372,14.04,2023-06-30,26.621,0.014,D
7230,0.523,0.0,0.243,0.107,0.0,-34.15,2022-09-30,1.635,0.0,D
7230,0.476,0.0,0.21,0.104,0.0,-83.34,2022-12-31,2.103,0.0,D
7230,0.447,0.0,0.188,0.1,0.0,-74.76,2023-03-31,2.704,0.0,D
7230,0.384,0.0,0.156,0.097,0.0,-45.33,2023-06-30,2.706,0.0,D
7285,-0.239,0.0,-1.424,-1.595,-0.0,-107.98,2022-09-30,-1.672,0.0,D
7285,0.023,0.0,0.13,0.222,0.0,-146.63,2022-12-31,19.516,0.0,D
7285,0.245,0.0,1.042,2.517,0.0,-186.71,2023-03-31,1.513,0.0,D
7285,0.197,0.0,0.699,1.362,0.0,-245.76,2023-06-30,2.132,0.0,D
5010,0.594,0.1,0.174,0.127,0.168,138.14,2022-09-30,4.867,0.035,C
5010,0.538,0.2,0.152,0.117,0.372,412.57,2022-12-31,5.729,0.065,C
5010,0.377,0.2,0.105,0.09,0.53,350.21,2023-03-31,8.169,0.065,C
5010,0.256,0.2,0.07,0.065,0.782,332.49,2023-06-30,10.36,0.075,D
7113,0.034,0.012,0.04,0.066,0.349,-2367.44,2022-08-31,23.377,0.015,D
7113,-0.01,0.0,-0.012,-0.009,-0.0,-2327.87,2022-11-30,-87.726,0.0,D
7113,-0.042,0.0,-0.05,-0.079,-0.0,-2028.7,2023-02-28,-18.136,0.0,D
7113,-0.06,0.0,-0.073,-0.168,-0.0,-1416.22,2023-05-31,-19.023,0.0,D
03013,0.026,0.0,0.328,0.206,0.0,12.89,2021-12-31,28.358,0.0,D
03013,0.04,0.0,0.459,0.214,0.0,15.85,2022-06-30,18.666,0.0,D
03013,0.042,0.0,0.444,0.223,0.0,16.95,2022-12-31,17.783,0.0,D
03013,0.046,0.0,0.446,0.225,0.0,14.97,2023-06-30,16.273,0.0,D
5111,0.016,0.0,0.009,0.141,0.0,36.88,2022-09-30,28.722,0.0,D
5111,0.011,0.0,0.006,0.097,0.0,34.92,2022-12-31,40.261,0.0,D
5111,0.008,0.0,0.004,0.065,0.0,31.31,2023-03-31,57.139,0.0,D
5111,-0.063,0.0,-0.034,-0.583,-0.0,29.64,2023-06-30,-6.614,0.0,D
7173,-0.007,0.0,-0.006,0.003,-0.0,-83.87,2022-09-30,-85.852,0.0,D
7173,-0.024,0.0,-0.021,-0.019,-0.0,9.9,2022-12-31,-40.051,0.0,D
7173,-0.007,0.0,-0.006,0.006,-0.0,19.16,2023-03-31,-189.925,0.0,D
7173,0.006,0.0,0.005,0.023,0.0,34.15,2023-06-30,208.497,0.0,D
7176,0.039,0.0,0.183,0.032,0.0,29.17,2022-09-30,4.608,0.0,D
7176,0.024,0.0,0.108,0.024,0.0,55.24,2022-12-31,8.422,0.0,D
7176,0.035,0.0,0.155,0.028,0.0,67.18,2023-03-31,5.358,0.0,D
7176,0.054,0.0,0.222,0.04,0.0,67.92,2023-06-30,4.566,0.0,D
7218,0.045,0.0,0.049,0.098,0.0,-5.75,2022-09-30,45.481,0.0,D
7218,0.027,0.0,0.029,0.022,0.0,-1.26,2022-12-31,70.617,0.0,D
7218,0.023,0.0,0.025,0.005,0.0,-0.39,2023-03-31,76.46,0.0,D
7218,0.014,0.0,0.015,-0.02,0.0,-2.07,2023-06-30,133.062,0.0,D
5054,0.039,0.012,0.041,0.024,0.305,164.19,2022-09-30,7.622,0.04,C
5054,0.113,0.012,0.114,0.064,0.106,10.64,2022-12-31,2.653,0.04,C
5054,0.105,0.012,0.103,0.066,0.115,99.59,2023-03-31,3.201,0.036,C
5054,0.124,0.012,0.119,0.061,0.097,301.96,2023-06-30,2.542,0.038,D
0199,0.067,0.0,0.127,0.115,0.0,22.72,2022-09-30,5.854,0.0,D
0199,0.063,0.0,0.117,0.107,0.0,38.35,2022-12-31,6.189,0.0,D
0199,0.033,0.0,0.062,0.073,0.0,37.23,2023-03-31,11.814,0.0,D
0199,0.029,0.0,0.054,0.072,0.0,29.74,2023-06-30,12.782,0.0,D
0118,0.011,0.0,0.122,1.353,0.0,-18.52,2022-07-31,4.676,0.0,D
0118,0.009,0.0,0.105,1.28,0.0,-16.7,2022-10-31,5.405,0.0,D
0118,0.027,0.0,0.287,3.836,0.0,-14.44,2023-01-31,2.752,0.0,D
0118,0.026,0.0,0.258,3.851,0.0,-10.98,2023-04-30,2.671,0.0,D
5401,-0.08,0.0,-0.024,0.057,-0.0,-1221.19,2022-06-30,-11.997,0.0,D
5401,-0.068,0.0,-0.022,0.096,-0.0,-888.68,2022-09-30,-17.98,0.0,D
5401,-0.242,0.0,-0.085,-0.314,-0.0,-450.63,2022-12-31,-5.291,0.0,D
5401,-0.209,0.0,-0.08,-0.266,-0.0,-308.54,2023-03-31,-6.994,0.0,D
9059,0.345,0.03,0.263,0.204,0.087,520.39,2022-09-30,2.667,0.033,B
9059,0.331,0.08,0.243,0.132,0.242,285.2,2022-12-31,3.236,0.075,A
9059,0.282,0.08,0.201,0.122,0.284,296.01,2023-03-31,3.616,0.078,A
9059,0.248,0.08,0.17,0.122,0.322,279.21,2023-06-30,3.706,0.087,C
5042,-0.014,0.0,-0.017,-0.026,-0.0,18.97,2022-09-30,-13.194,0.0,D
5042,-0.042,0.0,-0.054,-0.034,-0.0,14.0,2022-12-31,-4.812,0.0,D
5042,-0.043,0.0,-0.056,-0.034,-0.0,-15.18,2023-03-31,-4.696,0.0,D
5042,0.008,0.0,0.011,0.219,0.0,-68.21,2023-06-30,24.298,0.0,D
5297,-0.084,0.0,-0.267,-0.1,-0.0,-136.65,2022-09-30,-3.167,0.0,D
5297,-0.106,0.0,-0.371,-0.113,-0.0,-132.08,2022-12-31,-2.267,0.0,D
5297,-0.104,0.0,-0.404,-0.095,-0.0,-148.07,2023-03-31,-1.918,0.0,D
5297,-0.104,0.0,-0.449,-0.081,-0.0,-149.88,2023-06-30,-1.785,0.0,D
5230,-0.063,0.0,-0.087,-0.187,-0.0,59.14,2022-09-30,-4.152,0.0,D
5230,-0.046,0.0,-0.064,-0.11,-0.0,78.99,2022-12-31,-6.886,0.0,D
5230,0.093,0.0,0.132,0.204,0.0,49.25,2023-03-31,4.378,0.0,D
5230,0.132,0.0,0.188,0.302,0.0,11.26,2023-06-30,2.852,0.0,D
5167,0.04,0.0,0.038,0.08,0.0,4.75,2022-09-30,17.053,0.0,D
5167,0.016,0.0,0.015,0.053,0.0,5.18,2022-12-31,45.102,0.0,D
5167,0.024,0.0,0.022,0.078,0.0,11.44,2023-03-31,29.837,0.0,D
5167,0.021,0.0,0.019,0.068,0.0,12.76,2023-06-30,34.731,0.0,D
4359,0.01,0.0,0.019,0.199,0.0,-2.45,2022-09-30,16.198,0.0,D
4359,0.012,0.0,0.023,0.208,0.0,-0.63,2022-12-31,12.841,0.0,D
4359,0.018,0.0,0.032,0.273,0.0,1.23,2023-03-31,9.507,0.0,D
4359,0.017,0.0,0.03,0.273,0.0,1.87,2023-06-30,9.408,0.0,D
7079,-0.005,0.0,-0.048,-0.456,-0.0,-49.97,2022-09-30,-8.269,0.0,D
7079,-0.006,0.0,-0.056,-0.448,-0.0,-46.57,2022-12-31,-5.832,0.0,D
